x,income,type,age
4932,,sponsorAge,44
4934,,sponsorAge,64
4936,,sponsorAge,50
4938,,sponsorAge,48
4939,,sponsorAge,23
4941,,sponsorAge,46
4942,,sponsorAge,39
4943,,sponsorAge,49
4944,,sponsorAge,42
4945,,sponsorAge,30
4946,,sponsorAge,51
4947,,sponsorAge,70
4954,,sponsorAge,20
4955,,sponsorAge,46
4956,,sponsorAge,52
4959,,sponsorAge,21
4963,,sponsorAge,36
4964,,sponsorAge,69
4967,,sponsorAge,26
4969,,sponsorAge,35
4970,,sponsorAge,59
4975,,sponsorAge,27
4977,,sponsorAge,46
4978,,sponsorAge,52
4979,,sponsorAge,61
4981,,sponsorAge,74
4983,,sponsorAge,29
4985,,sponsorAge,52
4986,,sponsorAge,27
4988,,sponsorAge,61
4989,,sponsorAge,63
4990,,sponsorAge,33
4991,,sponsorAge,50
4992,,sponsorAge,58
4994,,sponsorAge,61
4996,,sponsorAge,57
4997,,sponsorAge,51
4998,,sponsorAge,35
5001,,sponsorAge,61
5003,,sponsorAge,41
5004,,sponsorAge,70
5010,,sponsorAge,53
5011,,sponsorAge,44
5012,,sponsorAge,46
5013,,sponsorAge,33
5015,,sponsorAge,49
5016,,sponsorAge,35
5020,,sponsorAge,30
5025,,sponsorAge,48
5026,,sponsorAge,47
5028,,sponsorAge,30
5029,,sponsorAge,45
5030,,sponsorAge,37
5032,,sponsorAge,26
5033,,sponsorAge,39
5038,,sponsorAge,47
5041,,sponsorAge,48
5043,,sponsorAge,52
5047,,sponsorAge,47
5049,,sponsorAge,45
5052,,sponsorAge,42
5053,,sponsorAge,35
5055,,sponsorAge,25
5056,,sponsorAge,38
5057,,sponsorAge,28
5058,,sponsorAge,62
5059,,sponsorAge,48
5060,,sponsorAge,25
5062,,sponsorAge,35
5063,,sponsorAge,45
5065,,sponsorAge,67
5066,,sponsorAge,41
5069,,sponsorAge,44
5071,,sponsorAge,49
5075,,sponsorAge,28
5078,,sponsorAge,53
5079,,sponsorAge,56
5081,,sponsorAge,42
5084,,sponsorAge,20
5085,,sponsorAge,29
5086,,sponsorAge,54
5088,,sponsorAge,49
5089,,sponsorAge,39
5094,,sponsorAge,38
5095,,sponsorAge,45
5097,,sponsorAge,26
5099,,sponsorAge,34
5104,,sponsorAge,43
5106,,sponsorAge,24
5107,,sponsorAge,30
5108,,sponsorAge,46
5111,,sponsorAge,56
5112,,sponsorAge,26
5114,,sponsorAge,53
5115,,sponsorAge,43
5118,,sponsorAge,61
5119,,sponsorAge,34
5121,,sponsorAge,46
5122,,sponsorAge,28
5124,,sponsorAge,30
5125,,sponsorAge,43
5129,,sponsorAge,25
5131,,sponsorAge,34
5132,,sponsorAge,61
5133,,sponsorAge,55
5137,,sponsorAge,47
5138,,sponsorAge,47
5139,,sponsorAge,47
5142,,sponsorAge,55
5146,,sponsorAge,43
5147,,sponsorAge,29
5149,,sponsorAge,44
5150,,sponsorAge,54
5151,,sponsorAge,30
5153,,sponsorAge,45
5154,,sponsorAge,37
5155,,sponsorAge,47
5158,,sponsorAge,59
5159,,sponsorAge,48
5161,,sponsorAge,32
5162,,sponsorAge,28
5164,,sponsorAge,18
5166,,sponsorAge,26
5167,,sponsorAge,53
5168,,sponsorAge,48
5169,,sponsorAge,37
5170,,sponsorAge,30
5173,,sponsorAge,39
5175,,sponsorAge,24
5177,,sponsorAge,48
5178,,sponsorAge,48
5179,,sponsorAge,41
5187,,sponsorAge,27
5188,,sponsorAge,55
5189,,sponsorAge,33
5196,,sponsorAge,54
5197,,sponsorAge,71
5198,,sponsorAge,41
5199,,sponsorAge,53
5201,,sponsorAge,41
5202,,sponsorAge,58
5203,,sponsorAge,29
5204,,sponsorAge,31
5205,,sponsorAge,56
5206,,sponsorAge,55
5208,,sponsorAge,18
5209,,sponsorAge,25
5211,,sponsorAge,61
5212,,sponsorAge,57
5216,,sponsorAge,47
5218,,sponsorAge,47
5219,,sponsorAge,24
5220,,sponsorAge,66
5222,,sponsorAge,62
5226,,sponsorAge,20
5230,,sponsorAge,31
5233,,sponsorAge,37
5236,,sponsorAge,20
5238,,sponsorAge,54
5239,,sponsorAge,52
5240,,sponsorAge,47
5243,,sponsorAge,55
5244,,sponsorAge,54
5248,,sponsorAge,29
5249,,sponsorAge,38
5252,,sponsorAge,46
5254,,sponsorAge,58
5256,,sponsorAge,66
5257,,sponsorAge,43
5259,,sponsorAge,43
5261,,sponsorAge,45
5262,,sponsorAge,49
5263,,sponsorAge,60
5264,,sponsorAge,52
5265,,sponsorAge,30
5266,,sponsorAge,36
5268,,sponsorAge,49
5269,,sponsorAge,47
5271,,sponsorAge,42
5273,,sponsorAge,64
5274,,sponsorAge,50
5277,,sponsorAge,59
5278,,sponsorAge,47
5282,,sponsorAge,54
5285,,sponsorAge,42
5286,,sponsorAge,63
5288,,sponsorAge,43
5292,,sponsorAge,47
5294,,sponsorAge,37
5295,,sponsorAge,32
5297,,sponsorAge,25
5298,,sponsorAge,43
5300,,sponsorAge,50
5303,,sponsorAge,57
5304,,sponsorAge,61
5306,,sponsorAge,56
5310,,sponsorAge,30
5313,,sponsorAge,28
5314,,sponsorAge,62
5316,,sponsorAge,26
5318,,sponsorAge,47
5319,,sponsorAge,39
5320,,sponsorAge,34
5324,,sponsorAge,51
5325,,sponsorAge,52
5326,,sponsorAge,36
5328,,sponsorAge,55
5330,,sponsorAge,37
5333,,sponsorAge,29
5335,,sponsorAge,33
5339,,sponsorAge,24
5340,,sponsorAge,57
5341,,sponsorAge,39
5342,,sponsorAge,49
5343,,sponsorAge,53
5345,,sponsorAge,43
5346,,sponsorAge,47
5347,,sponsorAge,22
5348,,sponsorAge,40
5350,,sponsorAge,54
5353,,sponsorAge,31
5354,,sponsorAge,18
5355,,sponsorAge,53
5356,,sponsorAge,59
5357,,sponsorAge,32
5358,,sponsorAge,27
5360,,sponsorAge,25
5361,,sponsorAge,49
5362,,sponsorAge,30
5363,,sponsorAge,18
5364,,sponsorAge,20
5365,,sponsorAge,55
5366,,sponsorAge,38
5368,,sponsorAge,51
5369,,sponsorAge,54
5370,,sponsorAge,30
5372,,sponsorAge,34
5375,,sponsorAge,37
5376,,sponsorAge,56
5377,,sponsorAge,32
5379,,sponsorAge,58
5380,,sponsorAge,47
5382,,sponsorAge,44
5388,,sponsorAge,41
5390,,sponsorAge,54
5392,,sponsorAge,57
5393,,sponsorAge,22
5394,,sponsorAge,28
5395,,sponsorAge,37
5396,,sponsorAge,28
5399,,sponsorAge,26
5400,,sponsorAge,27
5403,,sponsorAge,35
5404,,sponsorAge,53
5406,,sponsorAge,77
5407,,sponsorAge,43
5408,,sponsorAge,70
5409,,sponsorAge,46
5410,,sponsorAge,42
5412,,sponsorAge,42
5413,,sponsorAge,27
5415,,sponsorAge,24
5416,,sponsorAge,32
5417,,sponsorAge,20
5418,,sponsorAge,52
5419,,sponsorAge,49
5422,,sponsorAge,45
5423,,sponsorAge,21
5426,,sponsorAge,61
5427,,sponsorAge,41
5430,,sponsorAge,54
5431,,sponsorAge,55
5433,,sponsorAge,39
5434,,sponsorAge,55
5438,,sponsorAge,51
5439,,sponsorAge,54
5442,,sponsorAge,22
5443,,sponsorAge,51
5445,,sponsorAge,31
5446,,sponsorAge,44
5447,,sponsorAge,47
5448,,sponsorAge,37
5449,,sponsorAge,38
5451,,sponsorAge,44
5453,,sponsorAge,62
5455,,sponsorAge,22
5459,,sponsorAge,31
5462,,sponsorAge,32
5464,,sponsorAge,35
5465,,sponsorAge,57
5466,,sponsorAge,49
5467,,sponsorAge,52
5469,,sponsorAge,28
5470,,sponsorAge,22
5474,,sponsorAge,26
5475,,sponsorAge,30
5479,,sponsorAge,45
5480,,sponsorAge,59
5481,,sponsorAge,41
5482,,sponsorAge,40
5483,,sponsorAge,37
5486,,sponsorAge,35
5487,,sponsorAge,48
5488,,sponsorAge,43
5489,,sponsorAge,31
5490,,sponsorAge,49
5491,,sponsorAge,35
5492,,sponsorAge,48
5494,,sponsorAge,40
5495,,sponsorAge,69
5496,,sponsorAge,63
5497,,sponsorAge,33
5499,,sponsorAge,39
5500,,sponsorAge,40
5502,,sponsorAge,48
5504,,sponsorAge,23
5505,,sponsorAge,31
5507,,sponsorAge,68
5508,,sponsorAge,60
5510,,sponsorAge,57
5511,,sponsorAge,66
5512,,sponsorAge,51
5514,,sponsorAge,30
5515,,sponsorAge,27
5518,,sponsorAge,22
5520,,sponsorAge,23
5522,,sponsorAge,64
5523,,sponsorAge,51
5525,,sponsorAge,53
5527,,sponsorAge,35
5528,,sponsorAge,42
5529,,sponsorAge,58
5531,,sponsorAge,23
5533,,sponsorAge,26
5535,,sponsorAge,63
5537,,sponsorAge,60
5539,,sponsorAge,63
5540,,sponsorAge,41
5542,,sponsorAge,39
5544,,sponsorAge,29
5547,,sponsorAge,24
5549,,sponsorAge,52
5550,,sponsorAge,50
5551,,sponsorAge,49
5552,,sponsorAge,62
5553,,sponsorAge,27
5556,,sponsorAge,44
5557,,sponsorAge,55
5561,,sponsorAge,43
5563,,sponsorAge,51
5566,,sponsorAge,68
5567,,sponsorAge,61
5568,,sponsorAge,62
5569,,sponsorAge,30
5572,,sponsorAge,41
5573,,sponsorAge,32
5578,,sponsorAge,54
5579,,sponsorAge,36
5580,,sponsorAge,24
5582,,sponsorAge,37
5583,,sponsorAge,59
5585,,sponsorAge,42
5586,,sponsorAge,29
5587,,sponsorAge,36
5588,,sponsorAge,39
5589,,sponsorAge,46
5592,,sponsorAge,39
5594,,sponsorAge,37
5598,,sponsorAge,41
5599,,sponsorAge,36
5601,,sponsorAge,32
5602,,sponsorAge,67
5603,,sponsorAge,43
5605,,sponsorAge,28
5608,,sponsorAge,50
5609,,sponsorAge,36
5610,,sponsorAge,59
5614,,sponsorAge,23
5615,,sponsorAge,23
5618,,sponsorAge,52
5619,,sponsorAge,52
5620,,sponsorAge,32
5621,,sponsorAge,42
5622,,sponsorAge,48
5623,,sponsorAge,30
5625,,sponsorAge,53
5627,,sponsorAge,32
5628,,sponsorAge,47
5630,,sponsorAge,62
5631,,sponsorAge,55
5632,,sponsorAge,50
5633,,sponsorAge,28
5634,,sponsorAge,60
5635,,sponsorAge,54
5636,,sponsorAge,30
5639,,sponsorAge,63
5642,,sponsorAge,30
5644,,sponsorAge,19
5646,,sponsorAge,23
5647,,sponsorAge,43
5648,,sponsorAge,41
5650,,sponsorAge,60
5654,,sponsorAge,17
5656,,sponsorAge,37
5657,,sponsorAge,43
5659,,sponsorAge,23
5660,,sponsorAge,53
5664,,sponsorAge,46
5665,,sponsorAge,26
5666,,sponsorAge,34
5667,,sponsorAge,44
5668,,sponsorAge,42
5670,,sponsorAge,29
5671,,sponsorAge,35
5672,,sponsorAge,25
5673,,sponsorAge,64
5674,,sponsorAge,55
5675,,sponsorAge,29
5676,,sponsorAge,55
5677,,sponsorAge,35
5678,,sponsorAge,45
5679,,sponsorAge,24
5680,,sponsorAge,33
5681,,sponsorAge,53
5683,,sponsorAge,40
5685,,sponsorAge,33
5687,,sponsorAge,44
5688,,sponsorAge,57
5690,,sponsorAge,39
5691,,sponsorAge,45
5693,,sponsorAge,22
5694,,sponsorAge,22
5699,,sponsorAge,30
5702,,sponsorAge,59
5703,,sponsorAge,38
5704,,sponsorAge,36
5705,,sponsorAge,43
5706,,sponsorAge,28
5707,,sponsorAge,0
5710,,sponsorAge,37
5711,,sponsorAge,55
5712,,sponsorAge,19
5714,,sponsorAge,35
5716,,sponsorAge,26
5720,,sponsorAge,48
5721,,sponsorAge,22
5725,,sponsorAge,40
5727,,sponsorAge,31
5728,,sponsorAge,33
5729,,sponsorAge,63
5731,,sponsorAge,23
5732,,sponsorAge,44
5733,,sponsorAge,60
5735,,sponsorAge,53
5739,,sponsorAge,35
5741,,sponsorAge,40
5743,,sponsorAge,49
5744,,sponsorAge,28
5746,,sponsorAge,28
5747,,sponsorAge,41
5748,,sponsorAge,31
5749,,sponsorAge,30
5750,,sponsorAge,26
5751,,sponsorAge,24
5752,,sponsorAge,61
5754,,sponsorAge,42
5756,,sponsorAge,42
5758,,sponsorAge,55
5759,,sponsorAge,51
5760,,sponsorAge,26
5761,,sponsorAge,34
5762,,sponsorAge,55
5764,,sponsorAge,24
5767,,sponsorAge,22
5769,,sponsorAge,33
5771,,sponsorAge,24
5772,,sponsorAge,44
5773,,sponsorAge,34
5774,,sponsorAge,23
5777,,sponsorAge,53
5778,,sponsorAge,38
5779,,sponsorAge,64
5780,,sponsorAge,43
5781,,sponsorAge,22
5782,,sponsorAge,34
5783,,sponsorAge,49
5784,,sponsorAge,52
5785,,sponsorAge,28
5786,,sponsorAge,24
5787,,sponsorAge,30
5790,,sponsorAge,41
5791,,sponsorAge,38
5793,,sponsorAge,30
5794,,sponsorAge,28
5796,,sponsorAge,27
5797,,sponsorAge,41
5798,,sponsorAge,48
5799,,sponsorAge,46
5800,,sponsorAge,62
5801,,sponsorAge,38
5803,,sponsorAge,35
5804,,sponsorAge,57
5805,,sponsorAge,54
5806,,sponsorAge,39
5807,,sponsorAge,54
5809,,sponsorAge,41
5810,,sponsorAge,64
5811,,sponsorAge,59
5813,,sponsorAge,58
5815,,sponsorAge,55
5816,,sponsorAge,59
5818,,sponsorAge,36
5821,,sponsorAge,29
5822,,sponsorAge,20
5823,,sponsorAge,57
5824,,sponsorAge,22
5826,,sponsorAge,36
5828,,sponsorAge,26
5829,,sponsorAge,35
5831,,sponsorAge,27
5832,,sponsorAge,58
5834,,sponsorAge,48
5835,,sponsorAge,49
5837,,sponsorAge,30
5838,,sponsorAge,47
5839,,sponsorAge,50
5841,,sponsorAge,41
5842,,sponsorAge,27
5844,,sponsorAge,31
5845,,sponsorAge,76
5846,,sponsorAge,23
5848,,sponsorAge,68
5849,,sponsorAge,33
5851,,sponsorAge,37
5852,,sponsorAge,28
5853,,sponsorAge,61
5855,,sponsorAge,47
5856,,sponsorAge,27
5857,,sponsorAge,60
5859,,sponsorAge,59
5860,,sponsorAge,59
5861,,sponsorAge,63
5866,,sponsorAge,51
5867,,sponsorAge,42
5868,,sponsorAge,41
5869,,sponsorAge,60
5871,,sponsorAge,43
5872,,sponsorAge,44
5873,,sponsorAge,22
5876,,sponsorAge,62
5877,,sponsorAge,30
5879,,sponsorAge,41
5882,,sponsorAge,49
5884,,sponsorAge,31
5887,,sponsorAge,56
5888,,sponsorAge,27
5889,,sponsorAge,31
5892,,sponsorAge,25
5894,,sponsorAge,43
5895,,sponsorAge,65
5896,,sponsorAge,31
5897,,sponsorAge,51
5898,,sponsorAge,52
5899,,sponsorAge,49
5900,,sponsorAge,48
5904,,sponsorAge,54
5906,,sponsorAge,58
5907,,sponsorAge,48
5908,,sponsorAge,46
5909,,sponsorAge,47
5910,,sponsorAge,67
5913,,sponsorAge,65
5914,,sponsorAge,26
5915,,sponsorAge,19
5921,,sponsorAge,42
5922,,sponsorAge,24
5923,,sponsorAge,52
5925,,sponsorAge,49
5926,,sponsorAge,35
5927,,sponsorAge,29
5928,,sponsorAge,46
5929,,sponsorAge,33
5930,,sponsorAge,37
5932,,sponsorAge,51
5933,,sponsorAge,27
5934,,sponsorAge,21
5939,,sponsorAge,51
5941,,sponsorAge,52
5943,,sponsorAge,37
5944,,sponsorAge,29
5946,,sponsorAge,52
5947,,sponsorAge,34
5948,,sponsorAge,28
5949,,sponsorAge,59
5950,,sponsorAge,22
5951,,sponsorAge,26
5955,,sponsorAge,71
5956,,sponsorAge,35
5957,,sponsorAge,64
5958,,sponsorAge,37
5959,,sponsorAge,36
5960,,sponsorAge,23
5961,,sponsorAge,56
5963,,sponsorAge,54
5964,,sponsorAge,32
5966,,sponsorAge,46
5967,,sponsorAge,22
5970,,sponsorAge,56
5971,,sponsorAge,34
5972,,sponsorAge,52
5974,,sponsorAge,45
5975,,sponsorAge,21
5977,,sponsorAge,71
5978,,sponsorAge,71
5979,,sponsorAge,36
5982,,sponsorAge,34
5983,,sponsorAge,35
5985,,sponsorAge,49
5987,,sponsorAge,41
5988,,sponsorAge,25
5990,,sponsorAge,40
5992,,sponsorAge,22
5993,,sponsorAge,64
5995,,sponsorAge,55
5996,,sponsorAge,45
5997,,sponsorAge,39
5998,,sponsorAge,40
5999,,sponsorAge,46
6001,,sponsorAge,39
6004,,sponsorAge,40
6005,,sponsorAge,45
6006,,sponsorAge,43
6007,,sponsorAge,49
6009,,sponsorAge,46
6010,,sponsorAge,38
6015,,sponsorAge,58
6018,,sponsorAge,24
6019,,sponsorAge,54
6020,,sponsorAge,30
6022,,sponsorAge,41
6023,,sponsorAge,35
6025,,sponsorAge,35
6026,,sponsorAge,45
6027,,sponsorAge,35
6029,,sponsorAge,52
6031,,sponsorAge,25
6032,,sponsorAge,32
6033,,sponsorAge,44
6034,,sponsorAge,38
6036,,sponsorAge,27
6037,,sponsorAge,59
6039,,sponsorAge,57
6041,,sponsorAge,36
6042,,sponsorAge,55
6045,,sponsorAge,49
6047,,sponsorAge,46
6048,,sponsorAge,66
6049,,sponsorAge,33
6051,,sponsorAge,41
6052,,sponsorAge,55
6054,,sponsorAge,23
6055,,sponsorAge,27
6056,,sponsorAge,46
6057,,sponsorAge,58
6058,,sponsorAge,57
6059,,sponsorAge,28
6060,,sponsorAge,23
6061,,sponsorAge,45
6062,,sponsorAge,37
6063,,sponsorAge,60
6064,,sponsorAge,36
6065,,sponsorAge,47
6067,,sponsorAge,55
6068,,sponsorAge,37
6071,,sponsorAge,54
6079,,sponsorAge,47
6081,,sponsorAge,29
6083,,sponsorAge,61
6084,,sponsorAge,69
6085,,sponsorAge,35
6086,,sponsorAge,38
6090,,sponsorAge,56
6091,,sponsorAge,75
6092,,sponsorAge,30
6095,,sponsorAge,31
6100,,sponsorAge,42
6101,,sponsorAge,51
6103,,sponsorAge,27
6104,,sponsorAge,67
6105,,sponsorAge,33
6106,,sponsorAge,40
6109,,sponsorAge,48
6111,,sponsorAge,28
6112,,sponsorAge,26
6113,,sponsorAge,47
6115,,sponsorAge,21
6116,,sponsorAge,40
6117,,sponsorAge,32
6118,,sponsorAge,24
6120,,sponsorAge,36
6121,,sponsorAge,25
6123,,sponsorAge,33
6124,,sponsorAge,33
6125,,sponsorAge,49
6126,,sponsorAge,27
6127,,sponsorAge,25
6128,,sponsorAge,53
6129,,sponsorAge,47
6130,,sponsorAge,76
6131,,sponsorAge,40
6132,,sponsorAge,59
6133,,sponsorAge,34
6134,,sponsorAge,43
6137,,sponsorAge,42
6141,,sponsorAge,21
6142,,sponsorAge,56
6143,,sponsorAge,37
6145,,sponsorAge,33
6146,,sponsorAge,43
6147,,sponsorAge,54
6148,,sponsorAge,21
6149,,sponsorAge,65
6150,,sponsorAge,55
6151,,sponsorAge,28
6152,,sponsorAge,55
6153,,sponsorAge,29
6155,,sponsorAge,43
6156,,sponsorAge,28
6157,,sponsorAge,38
6158,,sponsorAge,37
6159,,sponsorAge,54
6160,,sponsorAge,48
6161,,sponsorAge,48
6162,,sponsorAge,47
6164,,sponsorAge,52
6167,,sponsorAge,58
6168,,sponsorAge,50
6170,,sponsorAge,67
6171,,sponsorAge,35
6172,,sponsorAge,36
6173,,sponsorAge,26
6175,,sponsorAge,50
6176,,sponsorAge,41
6177,,sponsorAge,38
6179,,sponsorAge,43
6180,,sponsorAge,64
6181,,sponsorAge,38
6182,,sponsorAge,33
6183,,sponsorAge,65
6186,,sponsorAge,35
6188,,sponsorAge,54
6189,,sponsorAge,64
6191,,sponsorAge,42
6192,,sponsorAge,29
6194,,sponsorAge,26
6195,,sponsorAge,44
6196,,sponsorAge,54
6197,,sponsorAge,59
6198,,sponsorAge,68
6199,,sponsorAge,49
6201,,sponsorAge,53
6204,,sponsorAge,56
6205,,sponsorAge,56
6206,,sponsorAge,66
6208,,sponsorAge,34
6209,,sponsorAge,53
6211,,sponsorAge,36
6213,,sponsorAge,57
6214,,sponsorAge,70
6215,,sponsorAge,26
6216,,sponsorAge,26
6217,,sponsorAge,29
6218,,sponsorAge,60
6220,,sponsorAge,56
6221,,sponsorAge,49
6222,,sponsorAge,43
6223,,sponsorAge,34
6226,,sponsorAge,54
6227,,sponsorAge,28
6228,,sponsorAge,48
6231,,sponsorAge,35
6232,,sponsorAge,39
6233,,sponsorAge,30
6235,,sponsorAge,46
6237,,sponsorAge,50
6238,,sponsorAge,36
6239,,sponsorAge,31
6240,,sponsorAge,33
6241,,sponsorAge,47
6242,,sponsorAge,67
6243,,sponsorAge,36
6244,,sponsorAge,40
6245,,sponsorAge,41
6246,,sponsorAge,59
6247,,sponsorAge,28
6248,,sponsorAge,60
6249,,sponsorAge,25
6250,,sponsorAge,38
6251,,sponsorAge,50
6253,,sponsorAge,26
6254,,sponsorAge,40
6255,,sponsorAge,51
6256,,sponsorAge,22
6257,,sponsorAge,36
6258,,sponsorAge,57
6259,,sponsorAge,42
6261,,sponsorAge,39
6262,,sponsorAge,48
6263,,sponsorAge,52
6264,,sponsorAge,61
6266,,sponsorAge,46
6267,,sponsorAge,47
6269,,sponsorAge,37
6270,,sponsorAge,51
6271,,sponsorAge,57
6272,,sponsorAge,21
6273,,sponsorAge,52
6274,,sponsorAge,36
6275,,sponsorAge,45
6277,,sponsorAge,38
6278,,sponsorAge,58
6279,,sponsorAge,35
6280,,sponsorAge,30
6282,,sponsorAge,42
6284,,sponsorAge,35
6285,,sponsorAge,50
6286,,sponsorAge,43
6287,,sponsorAge,27
6288,,sponsorAge,56
6290,,sponsorAge,33
6292,,sponsorAge,34
6295,,sponsorAge,56
6296,,sponsorAge,71
6297,,sponsorAge,36
6300,,sponsorAge,41
6301,,sponsorAge,48
6303,,sponsorAge,70
6304,,sponsorAge,-950
6306,,sponsorAge,53
6308,,sponsorAge,30
6310,,sponsorAge,42
6311,,sponsorAge,21
6312,,sponsorAge,0
6313,,sponsorAge,53
6315,,sponsorAge,48
6316,,sponsorAge,65
6317,,sponsorAge,31
6318,,sponsorAge,37
6320,,sponsorAge,30
6321,,sponsorAge,21
6323,,sponsorAge,31
6325,,sponsorAge,46
6326,,sponsorAge,61
6327,,sponsorAge,48
6329,,sponsorAge,57
6331,,sponsorAge,63
6332,,sponsorAge,28
6335,,sponsorAge,27
6336,,sponsorAge,23
6338,,sponsorAge,55
6339,,sponsorAge,45
6341,,sponsorAge,46
6342,,sponsorAge,30
6343,,sponsorAge,61
6345,,sponsorAge,26
6346,,sponsorAge,22
6347,,sponsorAge,48
6348,,sponsorAge,69
6349,,sponsorAge,37
6350,,sponsorAge,58
6354,,sponsorAge,27
6355,,sponsorAge,55
6356,,sponsorAge,41
6357,,sponsorAge,33
6360,,sponsorAge,33
6362,,sponsorAge,45
6363,,sponsorAge,33
6364,,sponsorAge,56
6365,,sponsorAge,48
6366,,sponsorAge,50
6367,,sponsorAge,26
6369,,sponsorAge,69
6370,,sponsorAge,32
6373,,sponsorAge,49
6375,,sponsorAge,40
6376,,sponsorAge,26
6377,,sponsorAge,34
6379,,sponsorAge,40
6380,,sponsorAge,24
6382,,sponsorAge,21
6383,,sponsorAge,43
6384,,sponsorAge,58
6386,,sponsorAge,39
6387,,sponsorAge,37
6388,,sponsorAge,32
6390,,sponsorAge,38
6391,,sponsorAge,21
6392,,sponsorAge,50
6395,,sponsorAge,29
6397,,sponsorAge,30
6398,,sponsorAge,42
6400,,sponsorAge,35
6401,,sponsorAge,36
6402,,sponsorAge,23
6403,,sponsorAge,51
6404,,sponsorAge,25
6405,,sponsorAge,67
6410,,sponsorAge,24
6411,,sponsorAge,49
6412,,sponsorAge,65
6414,,sponsorAge,35
6415,,sponsorAge,65
6416,,sponsorAge,46
6417,,sponsorAge,55
6418,,sponsorAge,55
6419,,sponsorAge,55
6421,,sponsorAge,35
6422,,sponsorAge,20
6423,,sponsorAge,29
6424,,sponsorAge,38
6426,,sponsorAge,27
6427,,sponsorAge,29
6428,,sponsorAge,47
6429,,sponsorAge,65
6430,,sponsorAge,34
6431,,sponsorAge,33
6432,,sponsorAge,55
6434,,sponsorAge,46
6436,,sponsorAge,27
6437,,sponsorAge,45
6438,,sponsorAge,29
6439,,sponsorAge,27
6441,,sponsorAge,25
6442,,sponsorAge,36
6443,,sponsorAge,37
6444,,sponsorAge,32
6448,,sponsorAge,24
6449,,sponsorAge,56
6450,,sponsorAge,22
6451,,sponsorAge,28
6452,,sponsorAge,38
6453,,sponsorAge,59
6455,,sponsorAge,32
6456,,sponsorAge,49
6457,,sponsorAge,56
6458,,sponsorAge,54
6460,,sponsorAge,44
6461,,sponsorAge,53
6462,,sponsorAge,58
6463,,sponsorAge,40
6465,,sponsorAge,38
6467,,sponsorAge,27
6468,,sponsorAge,40
6469,,sponsorAge,20
6471,,sponsorAge,46
6472,,sponsorAge,42
6473,,sponsorAge,47
6474,,sponsorAge,25
6476,,sponsorAge,51
6478,,sponsorAge,29
6480,,sponsorAge,29
6482,,sponsorAge,43
6483,,sponsorAge,23
6485,,sponsorAge,51
6486,,sponsorAge,37
6487,,sponsorAge,51
6488,,sponsorAge,27
6489,,sponsorAge,63
6490,,sponsorAge,29
6492,,sponsorAge,49
6493,,sponsorAge,64
6495,,sponsorAge,63
6496,,sponsorAge,61
6497,,sponsorAge,35
6498,,sponsorAge,34
6500,,sponsorAge,20
6502,,sponsorAge,29
6503,,sponsorAge,37
6504,,sponsorAge,33
6505,,sponsorAge,54
6506,,sponsorAge,32
6508,,sponsorAge,29
6509,,sponsorAge,44
6510,,sponsorAge,34
6511,,sponsorAge,22
6512,,sponsorAge,22
6513,,sponsorAge,23
6514,,sponsorAge,55
6515,,sponsorAge,25
6518,,sponsorAge,38
6519,,sponsorAge,65
6521,,sponsorAge,33
6522,,sponsorAge,28
6523,,sponsorAge,33
6524,,sponsorAge,62
6525,,sponsorAge,26
6526,,sponsorAge,37
6527,,sponsorAge,59
6529,,sponsorAge,33
6530,,sponsorAge,46
6531,,sponsorAge,54
6532,,sponsorAge,62
6533,,sponsorAge,52
6535,,sponsorAge,66
6536,,sponsorAge,33
6537,,sponsorAge,28
6539,,sponsorAge,47
6540,,sponsorAge,24
6541,,sponsorAge,24
6543,,sponsorAge,54
6544,,sponsorAge,23
6545,,sponsorAge,62
6547,,sponsorAge,42
6548,,sponsorAge,42
6550,,sponsorAge,55
6551,,sponsorAge,44
6552,,sponsorAge,29
6553,,sponsorAge,34
6554,,sponsorAge,36
6555,,sponsorAge,34
6556,,sponsorAge,48
6557,,sponsorAge,56
6559,,sponsorAge,41
6560,,sponsorAge,59
6561,,sponsorAge,35
6562,,sponsorAge,31
6563,,sponsorAge,29
6564,,sponsorAge,61
6565,,sponsorAge,44
6566,,sponsorAge,26
6567,,sponsorAge,40
6568,,sponsorAge,23
6570,,sponsorAge,59
6572,,sponsorAge,63
6573,,sponsorAge,56
6575,,sponsorAge,48
6576,,sponsorAge,41
6577,,sponsorAge,38
6578,,sponsorAge,51
6580,,sponsorAge,61
6581,,sponsorAge,41
6582,,sponsorAge,25
6583,,sponsorAge,33
6584,,sponsorAge,37
6585,,sponsorAge,21
6586,,sponsorAge,38
6588,,sponsorAge,52
6589,,sponsorAge,37
6590,,sponsorAge,32
6591,,sponsorAge,55
6592,,sponsorAge,44
6593,,sponsorAge,36
6594,,sponsorAge,38
6595,,sponsorAge,35
6596,,sponsorAge,62
6597,,sponsorAge,54
6598,,sponsorAge,34
6599,,sponsorAge,49
6600,,sponsorAge,31
6601,,sponsorAge,33
6602,,sponsorAge,52
6604,,sponsorAge,52
6605,,sponsorAge,32
6606,,sponsorAge,36
6607,,sponsorAge,58
6608,,sponsorAge,54
6609,,sponsorAge,44
